,Kingdom,Phylum,Class,Order,Family,Genus,Species,KOK17031_Con_20um_A,KOK17031_Con_20um_B,KOK17031_Con_20um_C,KOK17031_Part_20um_A,KOK17031_Part_20um_B,KOK17031_Part_20um_C,KOK17031_Con_2um_A,KOK17031_Con_2um_B,KOK17031_Con_2um_C,KOK17031_Part_2um_A,KOK17031_Part_2um_B,KOK17031_Part_2um_C,KOK17031_Con_0point2um_A,KOK17031_Con_0point2um_B,KOK17031_Con_0point2um_C,KOK17031_Part_0point2um_A,KOK17031_Part_0point2um_B,KOK17031_Part_0point2um_C,KOK17032_Con_20um_A,KOK17032_Con_20um_B,KOK17032_Con_20um_C,KOK17032_Part_20um_A,KOK17032_Part_20um_B,KOK17032_Part_20um_C,KOK17032_Con_2um_A,KOK17032_Con_2um_B,KOK17032_Con_2um_C,KOK17032_Part_2um_A,KOK17032_Part_2um_B,KOK17032_Part_2um_C,KOK17032_Con_0point2um_A,KOK17032_Con_0point2um_B,KOK17032_Con_0point2um_C,KOK17032_Part_0point2um_A,KOK17032_Part_0point2um_B,KOK17032_Part_0point2um_C,HOT291_Con_20um_A,HOT291_Con_20um_B,HOT291_Con_20um_C,HOT291_Part_20um_A,HOT291_Part_20um_B,HOT291_Part_20um_C,HOT291_Con_2um_A,HOT291_Con_2um_B,HOT291_Con_2um_C,HOT291_Part_2um_A,HOT291_Part_2um_B,HOT291_Part_2um_C,HOT291_Con_0point2um_A,HOT291_Con_0point2um_B,HOT291_Con_0point2um_C,HOT291_Part_0point2um_A,HOT291_Part_0point2um_B,HOT291_Part_0point2um_C,HOT292_Con_20um_A,HOT292_Con_20um_B,HOT292_Con_20um_C,HOT292_Part_20um_A,HOT292_Part_20um_B,HOT292_Part_20um_C,HOT292_Con_2um_A,HOT292_Con_2um_B,HOT292_Con_2um_C,HOT292_Part_2um_A,HOT292_Part_2um_B,HOT292_Part_2um_C,HOT292_Con_0point2um_A,HOT292_Con_0point2um_B,HOT292_Con_0point2um_C,HOT292_Part_0point2um_A,HOT292_Part_0point2um_B,HOT292_Part_0point2um_C
ASV_4741,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Erythrobacter,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000111732,0.000446927,0,0,0,0,0,0,0,0,0,0,0,0.000670391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_4743,Bacteria,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001787709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_4744,Bacteria,Proteobacteria,Gammaproteobacteria,Vibrionales,Vibrionaceae,Photobacterium,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000111732,0.000111732,0.000223464,0,0,0,0.000335196,0,0.000111732,0,0,0,0,0,0.000111732
ASV_4745,Bacteria,Proteobacteria,Gammaproteobacteria,NA,NA,NA,NA,0.004134078,0,0,0,0,0,0.000111732,0,0,0,0,0,0,0,0,0,0,0,0.000223464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_4746,Bacteria,Marinimicrobia_(SAR406_clade),NA,NA,NA,NA,NA,0,0.000111732,0,0,0,0,0,0,0,0,0,0,0.000111732,0,0,0,0,0.000111732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000111732,0.000111732,0.000111732,0.000111732,0,0,0,0,0,0,0,0,0,0,0,0,0.000111732,0.000223464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_4747,Bacteria,Cyanobacteria,Sericytochromatia,NA,NA,NA,NA,0,0,0,0.000335196,0.000223464,0,0,0,0.000111732,0,0,0.000111732,0,0,0,0,0,0,0,0.000111732,0.000223464,0.000111732,0.000223464,0.000111732,0.000223464,0,0,0,0.000111732,0.000335196,0,0,0,0,0.000111732,0,0,0,0,0,0.000111732,0,0.000111732,0,0.000111732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000111732,0,0,0,0,0,0,0
ASV_4748,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,NS9_marine_group,NA,NA,0,0,0,0.000223464,0.000111732,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000111732,0,0,0.000558659,0.000111732,0.000111732,0,0,0,0.000223464,0,0.000335196,0,0,0,0.000111732,0.000223464,0.000111732,0,0,0,0.000111732,0,0,0,0,0,0,0,0.000111732,0,0,0,0,0,0,0,0,0,0.000111732,0,0.000111732,0,0,0,0.000111732,0,0,0,0,0,0,0,0
ASV_4749,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Saprospiraceae,NA,NA,0,0,0,0,0.000111732,0.000223464,0,0,0,0.000111732,0.000223464,0.000111732,0,0,0,0,0,0,0,0,0,0,0,0.000223464,0,0,0,0.000111732,0,0.000558659,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000111732,0,0,0,0,0,0,0.000111732,0,0,0.000111732,0.000111732,0,0,0,0,0,0,0,0,0,0.000111732,0,0,0,0,0,0,0
ASV_4750,Bacteria,Proteobacteria,Gammaproteobacteria,Vibrionales,Vibrionaceae,Photobacterium,NA,0,0,0,0,0.000111732,0.000111732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000111732,0,0.000111732,0,0,0,0,0,0,0,0,0,0,0.000111732,0,0,0,0,0.000223464,0,0,0,0,0,0.000335196,0,0.000446927,0,0,0,0.000111732,0.000111732,0
ASV_4752,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Pseudoalteromonadaceae,Pseudoalteromonas,NA,0,0,0,0,0,0.000335196,0,0,0,0,0,0,0,0,0,0,0.000111732,0.000111732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000223464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000223464,0,0,0,0.000335196,0.000111732,0.000223464,0,0,0,0,0,0.000223464
ASV_4753,Bacteria,Proteobacteria,Gammaproteobacteria,UBA10353_marine_group,NA,NA,NA,0,0,0,0,0,0,0,0.000111732,0,0.000111732,0,0.000111732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000111732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000111732,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000111732,0.000111732,0,0,0,0
ASV_4754,Bacteria,Proteobacteria,Alphaproteobacteria,Defluviicoccales,NA,NA,NA,0,0,0,0,0,0,0,0,0,0.000111732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000111732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000111732,0.000111732,0,0,0,0,0.000111732,0,0.000223464,0,0,0
ASV_4756,Bacteria,Firmicutes,Negativicutes,Veillonellales-Selenomonadales,Veillonellaceae,Veillonella,NA,0,0,0,0,0,0,0,0.000111732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001340782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000111732,0,0,0,0.000111732,0.000111732,0,0,0,0
ASV_4758,Bacteria,Cyanobacteria,Cyanobacteriia,Synechococcales,Cyanobiaceae,Prochlorococcus_MIT9313,NA,0,0,0,0,0,0,0,0,0,0.000111732,0,0,0.000111732,0,0,0,0.000111732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000223464,0,0,0,0,0,0.000111732,0,0,0,0,0,0,0,0,0,0,0,0,0.000223464,0,0,0,0,0,0,0.000223464,0,0,0
ASV_4759,Bacteria,Marinimicrobia_(SAR406_clade),NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0.000111732,0,0,0,0,0,0,0,0.000111732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000111732,0,0,0,0,0,0,0,0,0,0.000111732,0.000223464,0,0,0,0,0.000223464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_4760,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,NS9_marine_group,NA,NA,0,0,0,0,0,0,0,0,0,0,0.000111732,0,0,0.000111732,0,0,0,0,0.000335196,0,0,0,0,0,0.000223464,0,0,0,0,0,0,0,0,0,0,0,0.001340782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000111732
ASV_4761,Bacteria,Myxococcota,bacteriap25,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0.000111732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002011173,0,0,0,0,0,0.000223464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000111732,0,0,0,0,0,0,0,0,0,0,0
ASV_4762,Bacteria,Planctomycetota,Phycisphaerae,Phycisphaerales,Phycisphaeraceae,FS140-16B-02_marine_group,NA,0,0,0,0,0,0,0,0,0,0,0,0.000111732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000782123,0,0,0,0.000111732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000223464,0.000111732,0.000223464,0,0,0.000111732,0,0,0,0,0.000111732,0
ASV_4763,Bacteria,Proteobacteria,Alphaproteobacteria,SAR11_clade,Clade_I,Clade_Ib,NA,0,0,0,0,0,0,0,0,0,0,0,0.000111732,0,0,0.000111732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000111732,0,0.000111732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000223464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_4764,Bacteria,Proteobacteria,Alphaproteobacteria,SAR11_clade,Clade_II,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0.000111732,0,0,0,0,0,0,0,0,0,0,0,0.000111732,0,0,0,0,0,0,0,0.000111732,0,0.000111732,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000111732,0.000111732,0.000111732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000111732,0,0.000223464,0,0,0
ASV_4765,Bacteria,Proteobacteria,Alphaproteobacteria,SAR11_clade,Clade_I,Clade_Ia,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000111732,0,0.000111732,0.000111732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000223464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000223464,0,0,0,0,0
ASV_4766,Bacteria,Proteobacteria,Gammaproteobacteria,UBA10353_marine_group,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000111732,0,0,0.000111732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000111732,0,0,0,0,0,0,0,0.000111732,0,0,0,0,0,0,0,0.000111732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000223464,0.000111732,0,0,0
ASV_4767,Bacteria,Marinimicrobia_(SAR406_clade),NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000335196,0.000223464,0.000446927,0,0,0
ASV_4768,Bacteria,Cyanobacteria,Cyanobacteriia,Synechococcales,Cyanobiaceae,Prochlorococcus_MIT9313,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000111732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000111732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000111732,0,0,0,0,0,0,0,0,0,0,0.000223464,0.000111732,0.000111732,0,0,0,0,0.000111732,0.000111732,0,0.000111732,0
ASV_4769,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000111732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000111732,0,0,0,0,0,0.000111732,0.000111732,0,0,0,0,0,0,0,0,0,0,0.000111732,0.000223464,0.000111732,0,0,0,0.000111732,0.000223464,0,0,0,0,0,0.000111732,0
ASV_4770,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Pseudofulvibacter,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000335196,0,0,0,0,0.000223464,0,0,0,0,0,0.000111732,0.000111732,0.000446927,0,0,0,0,0.000111732,0,0,0,0,0.000111732,0,0.000111732,0,0,0,0,0.000111732,0
ASV_4773,Bacteria,Planctomycetota,Phycisphaerae,Phycisphaerales,Phycisphaeraceae,CL500-3,NA,0.000111732,0,0,0,0,0,0,0,0,0.000111732,0.000111732,0,0,0,0,0,0,0,0,0,0.000111732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000446927,0,0.000558659,0,0,0,0,0,0,0,0,0,0,0.000111732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_4774,Bacteria,Bdellovibrionota,Oligoflexia,Oligoflexales,NA,NA,NA,0,0,0,0,0,0,0.000111732,0,0.000446927,0,0,0.000223464,0,0.000111732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000111732,0,0,0.000111732,0,0,0,0,0,0,0,0,0,0,0,0,0.000111732,0,0,0,0,0,0,0,0,0,0,0,0.000111732,0,0.000111732,0,0,0,0,0,0,0,0,0
ASV_4775,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Pseudoalteromonadaceae,Pseudoalteromonas,NA,0,0,0,0.003575419,0.000111732,0.000111732,0,0,0,0.000558659,0.000223464,0,0,0,0,0,0,0,0,0,0,0,0.000223464,0,0,0,0,0,0,0.000111732,0,0,0,0.000111732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000111732
ASV_4777,Bacteria,Proteobacteria,Alphaproteobacteria,SAR11_clade,Clade_II,NA,NA,0,0,0,0.000111732,0,0,0,0,0,0,0,0,0.000111732,0,0,0,0.000111732,0,0,0,0.000111732,0,0.000111732,0,0.000335196,0,0,0,0,0,0,0,0.000111732,0,0,0.000223464,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000111732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000111732
ASV_4778,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Cyclobacteriaceae,Reichenbachiella,NA,0,0,0,0,0.000111732,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000446927,0,0,0.000111732,0.000446927,0,0,0,0,0.000223464,0.000223464,0,0,0,0,0.000223464,0.000111732,0,0,0,0,0,0.000111732,0,0,0,0,0,0,0.000111732,0,0,0,0,0,0,0,0,0,0,0.000223464,0,0,0,0,0,0,0,0,0,0,0.000111732,0,0
ASV_4779,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Crocinitomicaceae,Crocinitomix,NA,0,0,0,0,0.000111732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000111732,0.000111732,0,0,0,0.000111732,0,0.000111732,0,0,0,0,0,0.000111732,0,0,0,0,0.000111732,0.000111732,0.000111732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000223464,0.000111732,0.000111732,0,0,0,0,0.000111732,0,0,0,0.000111732,0,0.000111732,0
ASV_4780,Bacteria,Planctomycetota,Phycisphaerae,Phycisphaerales,Phycisphaeraceae,CL500-3,NA,0,0,0,0,0,0,0.000111732,0.000111732,0,0,0,0,0,0,0,0,0,0,0.000223464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000111732,0.000782123,0.000446927,0,0,0,0.000111732,0.000111732,0,0,0,0,0,0,0,0,0,0
ASV_4782,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,Massilia,NA,0,0,0,0,0,0.000335196,0,0,0.000446927,0.000111732,0,0.000223464,0,0,0,0,0.000111732,0,0.000446927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000446927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000223464,0,0,0,0,0,0,0,0,0
ASV_4783,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,Pirellula,NA,0,0,0,0,0,0.000111732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000111732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000223464,0,0,0,0,0,0,0,0,0,0,0,0,0.000446927,0.000223464,0,0,0,0.000111732,0.000111732,0.000111732,0,0,0,0,0,0
ASV_4784,Bacteria,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0.000111732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000111732,0,0,0,0,0,0,0,0.000111732,0,0,0,0,0.000111732,0.000111732,0,0.000111732,0,0,0,0.000111732,0,0,0,0,0.000111732,0,0,0,0,0,0,0.000111732,0,0,0,0
ASV_4785,Bacteria,SAR324_clade(Marine_group_B),NA,NA,NA,NA,NA,0,0,0,0,0,0.000111732,0,0,0,0,0,0,0,0,0.000111732,0,0.000111732,0.000111732,0,0,0,0,0,0,0.000111732,0,0,0,0,0,0,0,0,0.000111732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000111732,0,0,0,0
ASV_4786,Bacteria,Proteobacteria,Gammaproteobacteria,Coxiellales,Coxiellaceae,Coxiella,NA,0,0,0,0,0,0,0.000223464,0.000111732,0,0,0,0,0,0,0,0,0,0,0,0.000111732,0.000223464,0,0,0,0,0.000111732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000335196,0,0,0,0,0,0,0,0,0,0.000111732,0,0,0,0,0,0,0.000223464,0.000335196,0,0,0,0,0,0,0,0,0
ASV_4787,Bacteria,Proteobacteria,Gammaproteobacteria,Coxiellales,Coxiellaceae,Coxiella,NA,0,0,0,0,0,0,0.000223464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000111732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000111732,0,0,0,0,0,0.000111732,0,0,0,0,0.001005587,0,0,0,0,0.000223464,0,0,0,0,0,0,0,0,0,0,0
ASV_4788,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,AEGEAN-169_marine_group,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000223464,0.000111732,0.000111732,0,0.000111732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000111732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000111732,0,0,0,0,0,0,0,0,0,0,0,0.000111732,0,0,0,0,0,0,0,0,0,0
ASV_4789,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,Pir4_lineage,NA,0,0,0,0,0,0,0.000111732,0.001340782,0,0,0,0.000111732,0,0,0,0,0,0,0,0,0,0,0,0,0.000670391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_4791,Bacteria,Chloroflexi,Dehalococcoidia,SAR202_clade,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0.000111732,0,0.000111732,0,0,0,0,0.000111732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000111732,0,0,0,0,0,0,0.000111732,0,0,0,0,0,0,0,0,0,0,0.000223464,0,0.000111732,0,0,0,0.000111732,0,0,0,0
ASV_4793,Bacteria,Hydrogenedentes,Hydrogenedentia,Hydrogenedentiales,Hydrogenedensaceae,NA,NA,0,0,0,0,0,0,0,0.000111732,0.000223464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000111732,0,0,0,0,0,0,0,0.000446927,0.000111732,0.000223464,0,0,0,0.000111732,0,0,0,0,0,0,0,0,0,0,0,0.000446927,0,0,0,0,0,0,0,0,0,0,0
ASV_4795,Bacteria,Marinimicrobia_(SAR406_clade),NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0.000223464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001005587,0,0,0,0,0,0,0,0,0,0,0,0.000111732,0.000111732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_4796,Bacteria,Marinimicrobia_(SAR406_clade),NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0.000111732,0,0,0,0,0,0,0,0,0,0,0.000111732,0,0,0,0,0,0,0,0,0,0,0.000111732,0.000111732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000111732,0,0
ASV_4797,Bacteria,Proteobacteria,Gammaproteobacteria,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0.000111732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001564246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_4799,Archaea,Thermoplasmatota,Thermoplasmata,Marine_Group_II,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0.000111732,0.000111732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000335196,0.000111732,0,0.000111732,0,0.000111732,0,0,0,0,0,0,0,0,0.000111732,0,0,0,0.000111732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000111732,0,0,0
ASV_4800,Bacteria,Proteobacteria,Gammaproteobacteria,SAR86_clade,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0.000111732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000223464,0,0,0,0,0,0,0,0,0,0,0,0.000223464,0.000111732,0,0,0.000111732,0.000111732,0,0.000111732,0,0.000111732,0
ASV_4801,Bacteria,Proteobacteria,Alphaproteobacteria,SAR11_clade,Clade_I,Clade_Ib,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000111732,0.000111732,0,0,0,0,0,0,0,0,0,0.000223464,0,0,0,0,0.000223464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000223464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000111732,0.000111732,0,0,0
ASV_4802,Bacteria,Proteobacteria,Alphaproteobacteria,SAR11_clade,Clade_II,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000111732,0,0,0,0,0.000223464,0,0,0,0,0,0,0,0,0,0,0,0,0.000335196,0,0,0,0,0,0.000223464,0,0,0,0
ASV_4803,Archaea,Thermoplasmatota,Thermoplasmata,Marine_Group_II,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000223464,0.000558659,0,0.000111732,0
ASV_4804,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Magnetospiraceae,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000223464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000111732,0,0,0.000111732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000223464,0,0,0,0,0,0,0,0,0,0,0,0.000111732,0,0,0,0,0.000111732,0,0,0,0
ASV_4805,Bacteria,Marinimicrobia_(SAR406_clade),NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000111732,0,0,0,0,0,0.000111732,0,0,0,0,0.000111732,0,0,0,0,0,0.000223464,0.000111732,0,0,0,0.000111732
ASV_4806,Bacteria,Proteobacteria,Gammaproteobacteria,SAR86_clade,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000111732,0.000111732,0,0,0.000111732,0,0,0,0,0,0,0,0,0,0.000111732,0,0,0,0.000223464,0,0.000335196,0.000111732,0,0
ASV_4807,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Cyclobacteriaceae,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000111732,0.000111732,0.000111732,0,0,0,0.000111732,0,0,0,0,0,0,0,0.000893855
ASV_4808,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Marinovum,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000111732,0,0,0,0,0,0,0,0,0,0.001452514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_4809,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Tenacibaculum,litopenaei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000223464,0.000335196,0,0,0,0.000446927,0,0,0,0,0,0.000111732,0,0,0,0,0,0.000111732,0,0,0,0,0,0,0,0.000223464,0,0,0,0.000111732,0,0
